category	FROM	TO	evidence	source
TF-gene	NRF1	E2F1	Experimental	PMID20584335
TF-gene	NRF1	E2F6	Experimental	PMID20584335
TF-gene	NRF1	EIF2S1	Experimental	PMID20584335
TF-gene	NRF1	PPAT	Experimental	PMID20584335
TF-gene	NRF1	SDHA	Experimental	PMID20584335
TF-gene	NRF1	TFAM	Experimental	PMID20584335
TF-gene	NRF1	FXR2	Experimental	PMID20584335
TF-gene	NRF1	TOMM20	Experimental	PMID20584335
TF-gene	NRF1	PAICS	Experimental	PMID20584335
TF-gene	NRF1	ZFP106	Experimental	PMID20584335
TF-gene	NRL	RHO	Experimental	PMID20584335
TF-gene	YBX1	FAS	Experimental	PMID20584335
TF-gene	YBX1	ABCB1	Experimental	PMID20584335
TF-gene	YBX1	SLC6A4	Experimental	PMID20584335
TF-gene	NR4A2	CYP11B2	Experimental	PMID20584335
TF-gene	NR4A2	SLC6A3	Experimental	PMID20584335
TF-gene	OTX1	TYRP1	Experimental	PMID20584335
TF-gene	PA2G4	E2F1	Experimental	PMID20584335
TF-gene	PAWR	DIABLO	Experimental	PMID20584335
TF-gene	PAX2	TP53	Experimental	PMID20584335
TF-gene	PAX3	MITF	Experimental	PMID20584335
TF-gene	PAX5	CD19	Experimental	PMID20584335
TF-gene	PAX5	FCER2	Experimental	PMID20584335
TF-gene	PAX5	TP53	Experimental	PMID20584335
TF-gene	PAX6	ITGA5	Experimental	PMID20584335
TF-gene	PAX6	ITGB1	Experimental	PMID20584335
TF-gene	PAX6	SMARCA4	Experimental	PMID20584335
TF-gene	PBX1	CDKN1A	Experimental	PMID20584335
TF-gene	PBX1	COL5A2	Experimental	PMID20584335
TF-gene	PBX1	CYBB	Experimental	PMID20584335
TF-gene	PBX1	IL10	Experimental	PMID20584335
TF-gene	PBX1	PLAU	Experimental	PMID20584335
TF-gene	PBX1	UGT2B17	Experimental	PMID20584335
TF-gene	PBX2P1	COL5A2	Experimental	PMID20584335
TF-gene	PBX2P1	ITGB3	Experimental	PMID20584335
TF-gene	PBX2P1	PLAU	Experimental	PMID20584335
TF-gene	PBX2P1	UGT2B17	Experimental	PMID20584335
TF-gene	PFDN5	WNT4	Experimental	PMID20584335
TF-gene	PGR	GNRHR	Experimental	PMID20584335
TF-gene	PGR	IGFBP1	Experimental	PMID20584335
TF-gene	PGR	MYC	Experimental	PMID20584335
TF-gene	PITX2	PLOD1	Experimental	PMID20584335
TF-gene	PITX3	SLC6A3	Experimental	PMID20584335
TF-gene	PKNOX1	COL5A2	Experimental	PMID20584335
TF-gene	PKNOX1	PLAU	Experimental	PMID20584335
TF-gene	PKNOX1	UGT2B17	Experimental	PMID20584335
TF-gene	PLAU	FOS	Experimental	PMID20584335
TF-gene	PLAU	RN7SL1	Experimental	PMID20584335
TF-gene	PLAU	VIP	Experimental	PMID20584335
TF-gene	POU1F1	GNRH1	Experimental	PMID20584335
TF-gene	POU1F1	VDR	Experimental	PMID20584335
TF-gene	POU2F1	NAT1	Experimental	PMID20584335
TF-gene	POU2F1	APOH	Experimental	PMID20584335
TF-gene	POU2F1	CCND1	Experimental	PMID20584335
TF-gene	POU2F1	CD79A	Experimental	PMID20584335
TF-gene	POU2F1	IL2	Experimental	PMID20584335
TF-gene	POU2F1	IL3	Experimental	PMID20584335
TF-gene	POU2F1	IL5	Experimental	PMID20584335
TF-gene	POU2F1	IVL	Experimental	PMID20584335
TF-gene	POU2F1	LPL	Experimental	PMID20584335
TF-gene	POU2F1	LYN	Experimental	PMID20584335
TF-gene	POU2F1	MYC	Experimental	PMID20584335
TF-gene	POU2F1	RNU2-1	Experimental	PMID20584335
TF-gene	POU2F1	HIST2H2BE	Experimental	PMID20584335
TF-gene	POU2F2	IL2	Experimental	PMID20584335
TF-gene	POU2F2	MYC	Experimental	PMID20584335
TF-gene	POU2F2	HIST2H2BE	Experimental	PMID20584335
TF-gene	POU3F2	ALDOC	Experimental	PMID20584335
TF-gene	POU3F2	DDC	Experimental	PMID20584335
TF-gene	POU3F2	NAIP	Experimental	PMID20584335
TF-gene	POU6F1	IL2	Experimental	PMID20584335
TF-gene	PPARA	APOA1	Experimental	PMID20584335
TF-gene	PPARA	CPT1A	Experimental	PMID20584335
TF-gene	PPARA	CPT1B	Experimental	PMID20584335
TF-gene	PPARA	HMGCS2	Experimental	PMID20584335
TF-gene	PPARA	SLC10A2	Experimental	PMID20584335
TF-gene	PPARA	NR1D1	Experimental	PMID20584335
TF-gene	PPARA	SEMA6B	Experimental	PMID20584335
TF-gene	PPARA	APOA5	Experimental	PMID20584335
TF-gene	PPARG	ACOX1	Experimental	PMID20584335
TF-gene	PPARG	INSIG1	Experimental	PMID20584335
TF-gene	PPARG	LRP1	Experimental	PMID20584335
TF-gene	PPARG	ADIPOQ	Experimental	PMID20584335
TF-gene	PPARG	BCMO1	Experimental	PMID20584335
TF-gene	PROP1	POU1F1	Experimental	PMID20584335
TF-gene	PSMD10	IL2	Experimental	PMID20584335
TF-gene	RARA	ADH1C	Experimental	PMID20584335
TF-gene	RARA	APOA1	Experimental	PMID20584335
TF-gene	RARA	APOC3	Experimental	PMID20584335
TF-gene	RARA	BGLAP	Experimental	PMID20584335
TF-gene	RARA	CXCR5	Experimental	PMID20584335
TF-gene	RARA	CD1D	Experimental	PMID20584335
TF-gene	RARA	NOS2	Experimental	PMID20584335
TF-gene	RARA	RARB	Experimental	PMID20584335
TF-gene	RARA	RARG	Experimental	PMID20584335
TF-gene	RARA	SFTPB	Experimental	PMID20584335
TF-gene	RARA	THPO	Experimental	PMID20584335
TF-gene	RARB	ACADM	Experimental	PMID20584335
TF-gene	RARB	ADH1C	Experimental	PMID20584335
TF-gene	RARB	APOA1	Experimental	PMID20584335
TF-gene	RARB	RARB	Experimental	PMID20584335
TF-gene	RARB	RARG	Experimental	PMID20584335
TF-gene	RARB	RENBP	Experimental	PMID20584335
TF-gene	RARG	CD1D	Experimental	PMID20584335
TF-gene	RARG	RARB	Experimental	PMID20584335
TF-gene	RARG	RARG	Experimental	PMID20584335
TF-gene	RARG	SFTPB	Experimental	PMID20584335
TF-gene	RB1	ID1	Experimental	PMID20584335
TF-gene	RB1	KIT	Experimental	PMID20584335
TF-gene	RBL1	CCNA2	Experimental	PMID20584335
TF-gene	RBL1	ABCC10	Experimental	PMID20584335
TF-gene	RBMS1	FAS	Experimental	PMID20584335
TF-gene	REL	BCL2A1	Experimental	PMID20584335
TF-gene	REL	BCL2L1	Experimental	PMID20584335
TF-gene	REL	F3	Experimental	PMID20584335
TF-gene	REL	IFNB1	Experimental	PMID20584335
TF-gene	REL	IL2RA	Experimental	PMID20584335
TF-gene	REL	IRF4	Experimental	PMID20584335
TF-gene	REL	PIGR	Experimental	PMID20584335
TF-gene	REL	CCL2	Experimental	PMID20584335
TF-gene	REL	TNF	Experimental	PMID20584335
TF-gene	RELA	SERPINA3	Experimental	PMID20584335
TF-gene	RELA	AGER	Experimental	PMID20584335
TF-gene	RELA	FASLG	Experimental	PMID20584335
TF-gene	RELA	CCND1	Experimental	PMID20584335
TF-gene	RELA	BCL2	Experimental	PMID20584335
TF-gene	RELA	COL1A2	Experimental	PMID20584335
TF-gene	RELA	CYBA	Experimental	PMID20584335
TF-gene	RELA	DIO2	Experimental	PMID20584335
TF-gene	RELA	ELF3	Experimental	PMID20584335
TF-gene	RELA	F3	Experimental	PMID20584335
TF-gene	RELA	GNAI2	Experimental	PMID20584335
TF-gene	RELA	HAS2	Experimental	PMID20584335
TF-gene	RELA	HIF1A	Experimental	PMID20584335
TF-gene	RELA	HLA-G	Experimental	PMID20584335
TF-gene	RELA	ICAM1	Experimental	PMID20584335
TF-gene	RELA	IFNB1	Experimental	PMID20584335
TF-gene	RELA	IFNG	Experimental	PMID20584335
TF-gene	RELA	IFNGR2	Experimental	PMID20584335
TF-gene	RELA	IL1B	Experimental	PMID20584335
TF-gene	RELA	IL2RA	Experimental	PMID20584335
TF-gene	RELA	IL6	Experimental	PMID20584335
TF-gene	RELA	IL8	Experimental	PMID20584335
TF-gene	RELA	IRF4	Experimental	PMID20584335
TF-gene	RELA	MAT2A	Experimental	PMID20584335
TF-gene	RELA	MBP	Experimental	PMID20584335
TF-gene	RELA	MEFV	Experimental	PMID20584335
TF-gene	RELA	MICA	Experimental	PMID20584335
TF-gene	RELA	NFKB2	Experimental	PMID20584335
TF-gene	RELA	NR4A2	Experimental	PMID20584335
TF-gene	RELA	OLR1	Experimental	PMID20584335
TF-gene	RELA	OPRM1	Experimental	PMID20584335
TF-gene	RELA	PIGR	Experimental	PMID20584335
TF-gene	RELA	PTK2	Experimental	PMID20584335
TF-gene	RELA	CCL2	Experimental	PMID20584335
TF-gene	RELA	CCL5	Experimental	PMID20584335
TF-gene	RELA	CCL19	Experimental	PMID20584335
TF-gene	RELA	STAT4	Experimental	PMID20584335
TF-gene	RELA	TLR2	Experimental	PMID20584335
TF-gene	RELA	TNF	Experimental	PMID20584335
TF-gene	RELA	TP53	Experimental	PMID20584335
TF-gene	RELA	VCAM1	Experimental	PMID20584335
TF-gene	RELA	TNFRSF10B	Experimental	PMID20584335
TF-gene	RELA	IKBKE	Experimental	PMID20584335
TF-gene	RELA	NOD2	Experimental	PMID20584335
TF-gene	RELA	MUC5B	Experimental	PMID20584335
TF-gene	RELB	IRF4	Experimental	PMID20584335
TF-gene	RELB	CCL19	Experimental	PMID20584335
TF-gene	REST	AVP	Experimental	PMID20584335
TF-gene	REST	CHRNB2	Experimental	PMID20584335
TF-gene	REST	CYP11B1	Experimental	PMID20584335
TF-gene	REST	L1CAM	Experimental	PMID20584335
TF-gene	REST	NTRK3	Experimental	PMID20584335
TF-gene	REST	OPRM1	Experimental	PMID20584335
TF-gene	REST	SYN1	Experimental	PMID20584335
TF-gene	REST	TH	Experimental	PMID20584335
TF-gene	REST	NRP1	Experimental	PMID20584335
TF-gene	REST	MAPK8IP1	Experimental	PMID20584335
TF-gene	REST	GJD2	Experimental	PMID20584335
TF-gene	RFX1	IL5RA	Experimental	PMID20584335
TF-gene	RFX1	PCNA	Experimental	PMID20584335
TF-gene	RFX2	IL5RA	Experimental	PMID20584335
TF-gene	RFX3	IL5RA	Experimental	PMID20584335
TF-gene	RFX4	IL5RA	Experimental	PMID20584335
TF-gene	RPA1	BRCA1	Experimental	PMID20584335
TF-gene	RPA2	BRCA1	Experimental	PMID20584335
TF-gene	RPA3	BRCA1	Experimental	PMID20584335
TF-gene	RRM2	IFNB1	Experimental	PMID20584335
TF-gene	RRM2	OAS1	Experimental	PMID20584335
TF-gene	RXRA	ABCA1	Experimental	PMID20584335
TF-gene	RXRA	ACADM	Experimental	PMID20584335
TF-gene	RXRA	ACOX1	Experimental	PMID20584335
TF-gene	RXRA	ADH1C	Experimental	PMID20584335
TF-gene	RXRA	ALAS1	Experimental	PMID20584335
TF-gene	RXRA	APOA1	Experimental	PMID20584335
TF-gene	RXRA	APOA2	Experimental	PMID20584335
TF-gene	RXRA	APOC2	Experimental	PMID20584335
TF-gene	RXRA	APOC3	Experimental	PMID20584335
TF-gene	RXRA	APOE	Experimental	PMID20584335
TF-gene	RXRA	BAAT	Experimental	PMID20584335
TF-gene	RXRA	BGLAP	Experimental	PMID20584335
TF-gene	RXRA	CXCR5	Experimental	PMID20584335
TF-gene	RXRA	CD1D	Experimental	PMID20584335
TF-gene	RXRA	CDKN1A	Experimental	PMID20584335
TF-gene	RXRA	CETP	Experimental	PMID20584335
TF-gene	RXRA	CPT1A	Experimental	PMID20584335
TF-gene	RXRA	CPT1B	Experimental	PMID20584335
TF-gene	RXRA	CYP3A7	Experimental	PMID20584335
TF-gene	RXRA	CYP2B6	Experimental	PMID20584335
TF-gene	RXRA	CYP2C19	Experimental	PMID20584335
TF-gene	RXRA	CYP2C8	Experimental	PMID20584335
TF-gene	RXRA	CYP2C9	Experimental	PMID20584335
TF-gene	RXRA	CYP3A4	Experimental	PMID20584335
TF-gene	RXRA	EGFR	Experimental	PMID20584335
TF-gene	RXRA	FABP6	Experimental	PMID20584335
TF-gene	RXRA	HMGCS2	Experimental	PMID20584335
TF-gene	RXRA	IGFBP1	Experimental	PMID20584335
TF-gene	RXRA	INSIG1	Experimental	PMID20584335
TF-gene	RXRA	LRP1	Experimental	PMID20584335
TF-gene	RXRA	MYC	Experimental	PMID20584335
TF-gene	RXRA	NOS2	Experimental	PMID20584335
TF-gene	RXRA	ABCB1	Experimental	PMID20584335
TF-gene	RXRA	PLTP	Experimental	PMID20584335
TF-gene	RXRA	PPARD	Experimental	PMID20584335
TF-gene	RXRA	PTPN6	Experimental	PMID20584335
TF-gene	RXRA	RARB	Experimental	PMID20584335
TF-gene	RXRA	RARG	Experimental	PMID20584335
TF-gene	RXRA	RENBP	Experimental	PMID20584335
TF-gene	RXRA	SFTPB	Experimental	PMID20584335
TF-gene	RXRA	SLC2A4	Experimental	PMID20584335
TF-gene	RXRA	SLC10A2	Experimental	PMID20584335
TF-gene	RXRA	SOX3	Experimental	PMID20584335
TF-gene	RXRA	TLR4	Experimental	PMID20584335
TF-gene	RXRA	TNF	Experimental	PMID20584335
TF-gene	RXRA	UGT1A	Experimental	PMID20584335
TF-gene	RXRA	ABCB11	Experimental	PMID20584335
TF-gene	RXRA	ADIPOQ	Experimental	PMID20584335
TF-gene	RXRA	NR1D1	Experimental	PMID20584335
TF-gene	RXRA	ABCG1	Experimental	PMID20584335
TF-gene	RXRA	FGF19	Experimental	PMID20584335
TF-gene	RXRA	NR1H3	Experimental	PMID20584335
TF-gene	RXRA	SEMA6B	Experimental	PMID20584335
TF-gene	RXRA	SLCO1B1	Experimental	PMID20584335
TF-gene	RXRA	SLC27A5	Experimental	PMID20584335
TF-gene	RXRA	BCMO1	Experimental	PMID20584335
TF-gene	RXRA	TRPV6	Experimental	PMID20584335
TF-gene	RXRA	APOA5	Experimental	PMID20584335
TF-gene	SATB1	CYBB	Experimental	PMID20584335
TF-gene	SFPQ	SLC25A3	Experimental	PMID20584335
TF-gene	SNAI2	BRCA2	Experimental	PMID20584335
TF-gene	HLTF	SERPINE1	Experimental	PMID20584335
TF-gene	SOX2	MYC	Experimental	PMID20584335
TF-gene	SOX4	CD2	Experimental	PMID20584335
TF-gene	SOX9	CD3E	Experimental	PMID20584335
TF-gene	SOX10	MITF	Experimental	PMID20584335
TF-gene	SP1	ABCA2	Experimental	PMID20584335
TF-gene	SP1	ADA	Experimental	PMID20584335
TF-gene	SP1	ADORA2A	Experimental	PMID20584335
TF-gene	SP1	ADRB3	Experimental	PMID20584335
TF-gene	SP1	AGER	Experimental	PMID20584335
TF-gene	SP1	ALDOA	Experimental	PMID20584335
TF-gene	SP1	ALOX5	Experimental	PMID20584335
TF-gene	SP1	ALOX15	Experimental	PMID20584335
TF-gene	SP1	APEX1	Experimental	PMID20584335
TF-gene	SP1	APOA1	Experimental	PMID20584335
TF-gene	SP1	APOB	Experimental	PMID20584335
TF-gene	SP1	APOE	Experimental	PMID20584335
TF-gene	SP1	FAS	Experimental	PMID20584335
TF-gene	SP1	PHOX2A	Experimental	PMID20584335
TF-gene	SP1	ATP1A3	Experimental	PMID20584335
TF-gene	SP1	BAX	Experimental	PMID20584335
TF-gene	SP1	CCND1	Experimental	PMID20584335
TF-gene	SP1	BCL2L1	Experimental	PMID20584335
TF-gene	SP1	BRCA1	Experimental	PMID20584335
TF-gene	SP1	BSG	Experimental	PMID20584335
TF-gene	SP1	KLF5	Experimental	PMID20584335
TF-gene	SP1	C4A	Experimental	PMID20584335
TF-gene	SP1	CAPNS1	Experimental	PMID20584335
TF-gene	SP1	CASP8	Experimental	PMID20584335
TF-gene	SP1	CAT	Experimental	PMID20584335
TF-gene	SP1	CAV1	Experimental	PMID20584335
TF-gene	SP1	CBS	Experimental	PMID20584335
TF-gene	SP1	CCND2	Experimental	PMID20584335
TF-gene	SP1	CCND3	Experimental	PMID20584335
TF-gene	SP1	CD14	Experimental	PMID20584335
TF-gene	SP1	CD53	Experimental	PMID20584335
TF-gene	SP1	CDH2	Experimental	PMID20584335
TF-gene	SP1	CDK2	Experimental	PMID20584335
TF-gene	SP1	CDKN1A	Experimental	PMID20584335
TF-gene	SP1	CDKN1B	Experimental	PMID20584335
TF-gene	SP1	CDKN2A	Experimental	PMID20584335
TF-gene	SP1	CDKN2C	Experimental	PMID20584335
TF-gene	SP1	CEACAM5	Experimental	PMID20584335
TF-gene	SP1	CEBPD	Experimental	PMID20584335
TF-gene	SP1	CGB	Experimental	PMID20584335
TF-gene	SP1	CLC	Experimental	PMID20584335
TF-gene	SP1	COL1A1	Experimental	PMID20584335
TF-gene	SP1	COL1A2	Experimental	PMID20584335
TF-gene	SP1	COL2A1	Experimental	PMID20584335
TF-gene	SP1	COL4A1	Experimental	PMID20584335
TF-gene	SP1	COL4A2	Experimental	PMID20584335
TF-gene	SP1	ATF2	Experimental	PMID20584335
TF-gene	SP1	CSNK1A1	Experimental	PMID20584335
TF-gene	SP1	CTSL1	Experimental	PMID20584335
TF-gene	SP1	CYP3A7	Experimental	PMID20584335
TF-gene	SP1	CYP2F1	Experimental	PMID20584335
TF-gene	SP1	CYP3A4	Experimental	PMID20584335
TF-gene	SP1	CYP4B1	Experimental	PMID20584335
TF-gene	SP1	CYP17A1	Experimental	PMID20584335
TF-gene	SP1	CYP21A2	Experimental	PMID20584335
TF-gene	SP1	CYP27A1	Experimental	PMID20584335
TF-gene	SP1	CYP51A1	Experimental	PMID20584335
TF-gene	SP1	DBH	Experimental	PMID20584335
TF-gene	SP1	DFFB	Experimental	PMID20584335
TF-gene	SP1	DHFR	Experimental	PMID20584335
TF-gene	SP1	E2F1	Experimental	PMID20584335
TF-gene	SP1	EDA	Experimental	PMID20584335
TF-gene	SP1	EGFR	Experimental	PMID20584335
TF-gene	SP1	ELF4	Experimental	PMID20584335
TF-gene	SP1	ENG	Experimental	PMID20584335
TF-gene	SP1	EPO	Experimental	PMID20584335
TF-gene	SP1	EPOR	Experimental	PMID20584335
TF-gene	SP1	F2R	Experimental	PMID20584335
TF-gene	SP1	F3	Experimental	PMID20584335
TF-gene	SP1	FCER1A	Experimental	PMID20584335
TF-gene	SP1	FES	Experimental	PMID20584335
TF-gene	SP1	FGF2	Experimental	PMID20584335
TF-gene	SP1	FGFR4	Experimental	PMID20584335
TF-gene	SP1	FLT1	Experimental	PMID20584335
TF-gene	SP1	FMR1	Experimental	PMID20584335
TF-gene	SP1	FN1	Experimental	PMID20584335
TF-gene	SP1	FOLR3	Experimental	PMID20584335
TF-gene	SP1	FOS	Experimental	PMID20584335
TF-gene	SP1	GFAP	Experimental	PMID20584335
TF-gene	SP1	GJA1	Experimental	PMID20584335
TF-gene	SP1	GLI1	Experimental	PMID20584335
TF-gene	SP1	GNRH1	Experimental	PMID20584335
TF-gene	SP1	GPD2	Experimental	PMID20584335
TF-gene	SP1	CXCL1	Experimental	PMID20584335
TF-gene	SP1	GYPB	Experimental	PMID20584335
TF-gene	SP1	GYPC	Experimental	PMID20584335
TF-gene	SP1	HAS2	Experimental	PMID20584335
TF-gene	SP1	HTT	Experimental	PMID20584335
TF-gene	SP1	HMGA1	Experimental	PMID20584335
TF-gene	SP1	HNF4A	Experimental	PMID20584335
TF-gene	SP1	HOXB7	Experimental	PMID20584335
TF-gene	SP1	HSD3B1	Experimental	PMID20584335
TF-gene	SP1	HSD3B2	Experimental	PMID20584335
TF-gene	SP1	HSPA4	Experimental	PMID20584335
TF-gene	SP1	HSPB1	Experimental	PMID20584335
TF-gene	SP1	ID1	Experimental	PMID20584335
TF-gene	SP1	ID4	Experimental	PMID20584335
TF-gene	SP1	IFNG	Experimental	PMID20584335
TF-gene	SP1	IFNGR1	Experimental	PMID20584335
TF-gene	SP1	IGFBP3	Experimental	PMID20584335
TF-gene	SP1	IL1A	Experimental	PMID20584335
TF-gene	SP1	IL2	Experimental	PMID20584335
TF-gene	SP1	IL2RB	Experimental	PMID20584335
TF-gene	SP1	IL10	Experimental	PMID20584335
TF-gene	SP1	INPPL1	Experimental	PMID20584335
TF-gene	SP1	INSR	Experimental	PMID20584335
TF-gene	SP1	IRF4	Experimental	PMID20584335
TF-gene	SP1	ITGA2	Experimental	PMID20584335
TF-gene	SP1	ITGAD	Experimental	PMID20584335
TF-gene	SP1	ITGAM	Experimental	PMID20584335
TF-gene	SP1	ITGAV	Experimental	PMID20584335
TF-gene	SP1	IVL	Experimental	PMID20584335
TF-gene	SP1	JUN	Experimental	PMID20584335
TF-gene	SP1	KIR3DL1	Experimental	PMID20584335
TF-gene	SP1	KIT	Experimental	PMID20584335
TF-gene	SP1	KRT16	Experimental	PMID20584335
TF-gene	SP1	KRT18	Experimental	PMID20584335
TF-gene	SP1	LCAT	Experimental	PMID20584335
TF-gene	SP1	LDLR	Experimental	PMID20584335
TF-gene	SP1	LIPE	Experimental	PMID20584335
TF-gene	SP1	LOR	Experimental	PMID20584335
TF-gene	SP1	LPL	Experimental	PMID20584335
TF-gene	SP1	LTC4S	Experimental	PMID20584335
TF-gene	SP1	LTF	Experimental	PMID20584335
TF-gene	SP1	MAOA	Experimental	PMID20584335
TF-gene	SP1	MAOB	Experimental	PMID20584335
TF-gene	SP1	MAZ	Experimental	PMID20584335
TF-gene	SP1	SCGB2A1	Experimental	PMID20584335
TF-gene	SP1	MGST1	Experimental	PMID20584335
TF-gene	SP1	MIP	Experimental	PMID20584335
TF-gene	SP1	ATXN3	Experimental	PMID20584335
TF-gene	SP1	MMP2	Experimental	PMID20584335
TF-gene	SP1	MPO	Experimental	PMID20584335
TF-gene	SP1	MT2A	Experimental	PMID20584335
TF-gene	SP1	MUC1	Experimental	PMID20584335
TF-gene	SP1	MUC4	Experimental	PMID20584335
TF-gene	SP1	MXI1	Experimental	PMID20584335
TF-gene	SP1	MYBL1	Experimental	PMID20584335
TF-gene	SP1	MYC	Experimental	PMID20584335
TF-gene	SP1	MYCN	Experimental	PMID20584335
TF-gene	SP1	MYH7	Experimental	PMID20584335
TF-gene	SP1	NAB2	Experimental	PMID20584335
TF-gene	SP1	NID1	Experimental	PMID20584335
TF-gene	SP1	NQO2	Experimental	PMID20584335
TF-gene	SP1	NOP2	Experimental	PMID20584335
TF-gene	SP1	NOS1	Experimental	PMID20584335
TF-gene	SP1	NOS3	Experimental	PMID20584335
TF-gene	SP1	NPY	Experimental	PMID20584335
TF-gene	SP1	OPRM1	Experimental	PMID20584335
TF-gene	SP1	FURIN	Experimental	PMID20584335
TF-gene	SP1	SERPINE1	Experimental	PMID20584335
TF-gene	SP1	SERPINB2	Experimental	PMID20584335
TF-gene	SP1	SERPINA5	Experimental	PMID20584335
TF-gene	SP1	PDGFA	Experimental	PMID20584335
TF-gene	SP1	PDGFB	Experimental	PMID20584335
TF-gene	SP1	PFKM	Experimental	PMID20584335
TF-gene	SP1	PGR	Experimental	PMID20584335
TF-gene	SP1	ABCB1	Experimental	PMID20584335
TF-gene	SP1	SLC25A3	Experimental	PMID20584335
TF-gene	SP1	PPAT	Experimental	PMID20584335
TF-gene	SP1	PRKCA	Experimental	PMID20584335
TF-gene	SP1	EIF2AK2	Experimental	PMID20584335
TF-gene	SP1	PRLR	Experimental	PMID20584335
TF-gene	SP1	PROS1	Experimental	PMID20584335
TF-gene	SP1	PSEN1	Experimental	PMID20584335
TF-gene	SP1	PTCH1	Experimental	PMID20584335
TF-gene	SP1	PTHLH	Experimental	PMID20584335
TF-gene	SP1	PTH1R	Experimental	PMID20584335
TF-gene	SP1	RARA	Experimental	PMID20584335
TF-gene	SP1	RASA1	Experimental	PMID20584335
TF-gene	SP1	REL	Experimental	PMID20584335
TF-gene	SP1	RELA	Experimental	PMID20584335
TF-gene	SP1	RENBP	Experimental	PMID20584335
TF-gene	SP1	RET	Experimental	PMID20584335
TF-gene	SP1	RFC1	Experimental	PMID20584335
TF-gene	SP1	RNU2-1	Experimental	PMID20584335
TF-gene	SP1	RPL10	Experimental	PMID20584335
TF-gene	SP1	S100A10	Experimental	PMID20584335
TF-gene	SP1	CCL2	Experimental	PMID20584335
TF-gene	SP1	NA	Experimental	PMID20584335
TF-gene	SP1	SLC9A2	Experimental	PMID20584335
TF-gene	SP1	SLC9A3	Experimental	PMID20584335
TF-gene	SP1	SLC19A1	Experimental	PMID20584335
TF-gene	SP1	SLC20A1	Experimental	PMID20584335
TF-gene	SP1	SMARCA1	Experimental	PMID20584335
TF-gene	SP1	SOAT1	Experimental	PMID20584335
TF-gene	SP1	SOD1	Experimental	PMID20584335
TF-gene	SP1	SOX3	Experimental	PMID20584335
TF-gene	SP1	SOX9	Experimental	PMID20584335
TF-gene	SP1	SP1	Experimental	PMID20584335
TF-gene	SP1	SP3	Experimental	PMID20584335
TF-gene	SP1	SPARC	Experimental	PMID20584335
TF-gene	SP1	SPN	Experimental	PMID20584335
TF-gene	SP1	SPP1	Experimental	PMID20584335
TF-gene	SP1	SPRR1B	Experimental	PMID20584335
TF-gene	SP1	SREBF1	Experimental	PMID20584335
TF-gene	SP1	SSFA2	Experimental	PMID20584335
TF-gene	SP1	SSTR2	Experimental	PMID20584335
TF-gene	SP1	STAT1	Experimental	PMID20584335
TF-gene	SP1	VAMP2	Experimental	PMID20584335
TF-gene	SP1	TAF7	Experimental	PMID20584335
TF-gene	SP1	TARBP2	Experimental	PMID20584335
TF-gene	SP1	TRA@	Experimental	PMID20584335
TF-gene	SP1	TEAD1	Experimental	PMID20584335
TF-gene	SP1	TERT	Experimental	PMID20584335
TF-gene	SP1	TFAP2C	Experimental	PMID20584335
TF-gene	SP1	TFF1	Experimental	PMID20584335
TF-gene	SP1	TGFA	Experimental	PMID20584335
TF-gene	SP1	TGFB1	Experimental	PMID20584335
TF-gene	SP1	TGFBR1	Experimental	PMID20584335
TF-gene	SP1	TGM4	Experimental	PMID20584335
TF-gene	SP1	TGFBR2	Experimental	PMID20584335
TF-gene	SP1	TGM3	Experimental	PMID20584335
TF-gene	SP1	NKX2-1	Experimental	PMID20584335
TF-gene	SP1	TLR2	Experimental	PMID20584335
TF-gene	SP1	TNF	Experimental	PMID20584335
TF-gene	SP1	TNXB	Experimental	PMID20584335
TF-gene	SP1	TOP2B	Experimental	PMID20584335
TF-gene	SP1	TP53	Experimental	PMID20584335
TF-gene	SP1	TPI1	Experimental	PMID20584335
TF-gene	SP1	TYMS	Experimental	PMID20584335
TF-gene	SP1	UTRN	Experimental	PMID20584335
TF-gene	SP1	VEGFA	Experimental	PMID20584335
TF-gene	SP1	VHL	Experimental	PMID20584335
TF-gene	SP1	PTP4A1	Experimental	PMID20584335
TF-gene	SP1	PLA2G7	Experimental	PMID20584335
TF-gene	SP1	LHX3	Experimental	PMID20584335
TF-gene	SP1	FOSL1	Experimental	PMID20584335
TF-gene	SP1	PRKRA	Experimental	PMID20584335
TF-gene	SP1	SCARF1	Experimental	PMID20584335
TF-gene	SP1	EDF1	Experimental	PMID20584335
TF-gene	SP1	SPHK1	Experimental	PMID20584335
TF-gene	SP1	EXO1	Experimental	PMID20584335
TF-gene	SP1	PTTG1	Experimental	PMID20584335
TF-gene	SP1	B4GALT5	Experimental	PMID20584335
TF-gene	SP1	CYP7B1	Experimental	PMID20584335
TF-gene	SP1	HAND1	Experimental	PMID20584335
TF-gene	SP1	PTGES	Experimental	PMID20584335
TF-gene	SP1	DLC1	Experimental	PMID20584335
TF-gene	SP1	NDRG1	Experimental	PMID20584335
TF-gene	SP1	PAICS	Experimental	PMID20584335
TF-gene	SP1	CD226	Experimental	PMID20584335
TF-gene	SP1	KDM5B	Experimental	PMID20584335
TF-gene	SP1	HPSE	Experimental	PMID20584335
TF-gene	SP1	DBF4	Experimental	PMID20584335
TF-gene	SP1	ITGA11	Experimental	PMID20584335
TF-gene	SP1	BACE1	Experimental	PMID20584335
TF-gene	SP1	ATP2C1	Experimental	PMID20584335
